KIDS,KID21,ER30001,ER30002,ER32000,ER32006,ER34901,ER34902,ER34903,P21REL,P21E5,P21E6,P21E10_09,P21E15,P21E16_3,P21E26_5,P21E33_6,P21E53A,C21REL,C21B12,C21B13,C21B31,C21B32
1,1.1,2151,50,2,2,2974,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.2,2181,50,2,2,3374,3,30,1,5,0,0,5,0,0,0,1,1,3,4,6,6
1,1.1,2181,53,2,2,4230,2,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,2181,55,1,2,4228,3,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,2191,53,1,2,2686,2,30,1,1,5,0,5,0,0,5,5,,,,,
1,1.1,2195,32,1,2,5602,4,30,1,1,5,0,5,0,0,5,1,,,,,
1,1.2,2195,33,1,2,7769,3,30,1,5,0,0,5,0,5,0,1,1,3.9,98,6,6
1,1.1,2195,34,1,2,4005,3,30,1,5,0,0,5,0,0,0,3,,,,,
1,1.2,2195,35,2,2,5602,5,30,1,1,2,0,5,0,0,5,1,1,0,0,4,1
1,1.2,2195,36,2,2,7769,4,30,1,5,0,0,1,5,1,0,3,1,0,0,6,6
1,1.1,2195,37,1,2,7769,5,30,1,5,0,0,1,5,5,0,2,,,,,
1,1.1,2195,38,2,2,4005,4,30,1,1,2,0,5,0,0,0,1,,,,,
1,1.1,2195,39,2,2,5602,6,30,1,1,5,5,5,0,5,5,3,,,,,
1,1.1,2195,194,1,3,4005,2,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,2198,40,2,2,4733,3,30,1,1,3,0,1,5,0,0,2,,,,,
1,1.1,2198,43,1,2,4733,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,2199,38,2,2,141,4,30,1,5,0,5,5,0,0,0,1,,,,,
1,1.2,2199,39,2,2,141,5,30,1,5,0,0,5,0,0,0,1,1,0,0,2,3
1,1.1,2210,37,1,2,1029,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,2210,38,2,2,1029,4,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,2210,39,2,2,1029,5,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,2224,49,1,2,3645,4,30,1,1,3,0,5,0,5,0,1,1,0,0,0,0
1,1.1,2225,37,2,2,3842,3,30,1,1,1,5,5,0,0,5,1,,,,,
1,1.1,2225,38,2,2,3793,3,30,1,1,3,0,1,1,0,0,4,,,,,
1,1.1,2225,39,2,2,2218,2,30,1,1,4,5,1,1,0,5,5,,,,,
1,1.1,2225,40,2,2,4027,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,2225,41,2,2,3793,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,2228,39,2,2,6220,3,35,1,1,3,0,5,0,0,0,1,,,,,
1,1.1,2229,32,2,2,295,3,30,1,1,5,0,1,1,5,0,4,,,,,
1,1.1,2229,33,2,2,295,4,30,1,1,1,0,1,5,5,0,4,,,,,
1,1.2,2237,35,1,2,5179,3,30,1,5,0,5,5,0,5,5,1,1,0,0,7,98
1,1.2,2237,36,1,2,5179,4,30,1,5,0,5,5,0,0,5,1,1,0,0,6,2
1,1.2,2244,32,2,2,598,3,33,1,5,0,0,5,0,0,0,1,1,998,4,7,7
1,1.1,2244,33,1,2,382,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,2248,41,2,2,6048,3,33,1,1,5,0,1,5,0,0,1,1,0,0,4,6
1,1.1,2248,42,2,2,6048,4,30,1,1,1,0,1,5,0,0,4,,,,,
1,1.2,2250,53,1,2,5109,4,30,1,5,0,0,5,0,0,0,4,1,0,0,2,2
1,1.2,2250,54,2,2,5343,4,30,1,1,5,0,1,1,5,0,1,1,0,0,6,6
1,1.2,2250,56,2,2,5343,5,30,1,5,0,0,5,0,0,0,2,1,0,0,0,0
1,1.1,2250,60,2,2,5343,6,30,1,1,5,0,5,0,5,0,1,,,,,
1,1.1,2250,66,2,2,3418,3,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.2,2252,33,1,2,567,3,30,1,5,0,0,5,0,0,0,1,1,3.5,4,6,6
1,1.1,2252,34,2,2,567,4,30,1,5,0,0,5,0,5,0,1,,,,,
1,1.1,2253,35,2,2,5597,3,30,1,1,1,5,5,0,5,0,2,,,,,
1,1.2,2256,35,1,2,2964,3,30,1,1,4,0,5,0,0,0,2,1,4,4,6,7
1,1.2,2260,37,1,2,4730,2,30,1,1,5,0,1,1,0,0,1,1,0,0,2,2
1,1.2,2260,38,2,2,5772,3,30,1,1,2,0,5,0,0,5,0,1,0,0,7,7
1,1.2,2260,39,2,2,5772,4,30,1,1,4,0,5,0,0,0,2,1,0,0,3,3
1,1.1,2260,40,1,2,5772,5,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,2260,41,2,2,4730,3,30,1,1,5,0,1,1,5,0,1,,,,,
1,1.1,2260,43,1,2,6477,3,30,1,5,0,0,5,0,0,5,2,,,,,
1,1.1,2260,44,1,2,6477,4,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,2261,44,1,2,5035,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,2263,31,2,2,8233,3,30,1,1,1,0,5,0,5,0,2,1,3.77,5,7,7
1,1.1,2276,186,1,3,3611,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2280,51,1,2,6595,2,30,1,5,0,0,5,0,0,5,5,,,,,
1,1.2,2280,52,2,2,4495,4,30,1,5,0,0,5,0,0,5,1,1,0,0,7,7
1,1.1,2280,53,1,2,3483,3,30,1,1,5,0,1,1,0,0,2,,,,,
1,1.1,2280,54,2,2,6595,3,30,1,5,0,0,1,5,0,5,1,,,,,
1,1.1,2280,55,1,2,4495,5,30,1,5,0,0,5,0,0,5,1,,,,,
1,1.1,2280,56,2,2,3628,3,30,1,5,0,0,1,5,0,5,2,,,,,
1,1.1,2280,57,2,2,3483,4,30,1,1,6,5,1,1,0,0,1,,,,,
1,1.1,2280,58,2,2,4495,6,30,1,5,0,0,1,5,0,0,2,,,,,
1,1.1,2280,59,1,2,3628,4,30,1,5,0,0,1,5,0,0,3,,,,,
1,1.1,2280,60,2,2,6451,3,30,1,5,0,5,1,5,0,0,1,,,,,
1,1.1,2280,61,2,2,6595,4,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,2280,62,2,2,3483,5,30,1,1,5,0,1,1,0,0,1,,,,,
1,1.1,2280,64,2,2,6451,4,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,2280,65,2,2,3628,5,30,1,0,0,0,0,0,0,0,3,,,,,
1,1.1,2285,44,2,2,3782,3,30,1,1,3,0,5,0,0,0,3,,,,,
1,1.1,2285,45,2,2,3782,4,30,1,1,3,0,5,0,0,0,5,,,,,
1,1.1,2292,42,2,2,3212,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.2,2292,43,2,2,4200,2,30,1,5,0,0,5,0,0,5,1,1,0,0,7,6
1,1.1,2292,46,1,2,3212,4,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,2292,47,2,2,7370,3,30,1,1,2,0,5,0,0,0,1,,,,,
1,1.1,2292,50,1,2,7370,4,30,1,1,2,0,5,0,0,0,4,,,,,
1,1.2,2297,39,2,2,54,3,30,1,1,2,0,5,0,0,0,1,1,998,98,6,6
1,1.2,2297,40,2,2,54,4,30,1,1,2,0,5,0,0,0,2,1,0,0,7,7
1,1.1,2297,41,1,2,54,5,30,1,1,2,0,5,0,0,0,4,,,,,
1,1.2,2299,40,1,2,4581,3,30,1,5,0,0,5,0,0,0,2,1,0,0,0,0
1,1.1,2299,43,2,2,4581,4,30,1,5,0,0,1,5,0,0,2,,,,,
1,1.1,2299,45,1,2,4581,5,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,2300,35,1,2,2270,3,30,1,1,1,0,5,0,0,0,1,1,3.9,4,6,6
1,1.2,2302,68,2,2,7843,3,60,1,1,3,0,5,0,0,5,1,1,2.71,3,6,6
1,1.2,2302,69,2,2,4398,3,30,1,1,6,0,5,0,0,5,1,1,3.2,4,4,4
1,1.1,2302,81,1,2,3627,3,30,1,5,0,0,5,0,0,5,1,,,,,
1,1.1,2304,37,2,2,4660,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2311,37,1,2,3721,5,60,1,1,6,0,5,0,0,0,1,,,,,
1,1.1,2311,39,2,2,3721,6,60,1,0,0,0,0,0,0,0,1,,,,,
1,1.2,2312,34,2,2,6903,3,30,1,1,5,0,1,1,0,0,2,1,0,0,6,6
1,1.1,2312,35,2,2,6903,4,30,1,1,5,0,1,1,0,0,1,,,,,
1,1.2,2336,33,2,2,818,4,30,1,1,1,0,5,0,5,0,1,1,998,98,6,6
1,1.1,2341,35,1,2,2525,3,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,2341,36,1,2,2525,4,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,2342,32,1,2,121,3,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,2352,33,2,2,5224,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2353,37,1,2,5478,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,2353,38,1,2,7199,3,30,1,1,2,0,5,0,0,0,0,,,,,
1,1.1,2353,40,1,2,7199,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2353,42,1,2,5478,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,2354,40,2,2,6417,3,33,1,1,5,5,1,5,0,0,1,,,,,
1,1.1,2354,44,1,2,6417,4,33,1,1,3,0,5,0,0,0,2,,,,,
1,1.1,2355,35,1,2,5057,3,30,1,1,5,0,5,0,0,0,1,,,,,
1,1.1,2355,36,2,2,5057,4,30,1,5,0,5,1,5,0,0,1,,,,,
1,1.1,2355,38,2,2,5057,5,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,2373,32,1,2,46,4,30,1,5,0,0,5,0,0,0,4,1,3.75,4,6,6
1,1.1,2379,36,1,2,3928,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.2,2392,41,1,2,3398,3,30,1,5,0,0,5,0,0,0,1,1,0,0,6,6
1,1.2,2392,45,1,2,4836,5,30,1,5,0,0,5,0,0,0,1,1,0,0,0,0
1,1.1,2392,46,2,2,4836,6,30,1,5,0,0,1,1,0,0,1,,,,,
1,1.1,2392,47,2,2,2370,3,33,1,1,4,0,1,1,5,0,2,,,,,
1,1.1,2392,50,1,2,4280,3,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,2392,53,1,2,2370,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.2,2392,182,1,3,4836,3,30,1,5,0,0,5,0,0,0,1,1,0,0,6,7
1,1.1,2410,36,2,2,731,3,30,1,1,3,0,5,0,0,0,5,,,,,
1,1.1,2416,38,2,2,6358,3,30,1,1,3,0,1,1,0,0,1,,,,,
1,1.1,2416,39,1,2,6358,4,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.2,2417,33,1,2,2096,3,33,1,1,2,0,1,1,0,5,1,1,0,0,6,6
1,1.1,2417,34,1,2,2096,4,33,1,5,0,0,5,0,0,5,2,,,,,
1,1.1,2422,41,1,2,1543,4,30,1,1,1,0,5,0,0,0,2,,,,,
1,1.1,2422,43,1,2,1543,5,30,1,1,1,0,5,0,0,0,2,,,,,
1,1.1,2422,45,1,2,1543,6,30,1,1,1,0,5,0,0,0,2,,,,,
1,1.1,2422,46,1,2,1701,3,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,2422,47,1,2,1701,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2425,32,2,2,1920,4,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,2427,36,2,2,910,3,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,2427,37,1,2,489,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,2427,38,2,2,910,4,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,2429,39,1,2,69,3,30,1,1,6,0,1,1,0,0,1,,,,,
1,1.1,2432,71,1,2,2925,4,30,1,5,0,0,5,0,5,5,4,,,,,
1,1.1,2432,75,1,2,5326,2,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,2432,76,1,2,7989,4,33,1,1,1,0,5,0,5,5,1,,,,,
1,1.1,2432,80,2,2,6566,2,30,1,1,3,0,5,0,0,0,3,,,,,
1,1.1,2432,81,2,2,3437,3,30,1,0,0,0,0,0,0,0,3,,,,,
1,1.1,2432,82,2,2,5757,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2435,41,1,2,4861,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,2436,52,2,2,2478,4,30,1,1,5,0,5,0,0,0,1,,,,,
1,1.1,2436,55,1,2,2092,3,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,2436,57,2,2,3486,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2436,58,2,2,2092,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,2441,44,1,2,7767,2,30,1,5,0,0,5,0,0,0,3,1,0,0,2,2
1,1.2,2441,46,2,2,7767,3,30,1,5,0,0,5,0,0,0,2,1,0,0,0,0
1,1.1,2441,48,1,2,7767,5,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,2441,200,2,3,2942,3,33,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,2441,201,1,3,2942,4,33,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,2443,35,1,2,4587,4,30,1,5,0,0,5,0,0,0,3,,,,,
1,1.1,2443,36,2,2,7168,3,35,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,2458,35,1,2,7947,3,30,1,1,3,0,1,1,5,0,3,,,,,
1,1.1,2464,35,2,2,437,4,30,1,5,0,0,1,5,0,0,4,,,,,
1,1.1,2464,36,1,2,936,2,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,2466,35,2,2,5769,3,30,1,1,4,0,5,0,5,5,1,,,,,
1,1.2,2466,36,2,2,5427,3,30,1,1,5,0,1,1,1,5,2,1,0,0,6,6
1,1.2,2466,39,1,2,5769,4,30,1,1,4,0,5,0,0,5,1,1,0,0,7,7
1,1.1,2466,42,2,2,5769,5,30,1,1,5,0,5,0,0,5,1,,,,,
1,1.1,2466,48,2,2,5427,5,30,1,1,5,0,1,1,1,5,2,,,,,
1,1.1,2466,49,2,2,5427,6,30,1,5,0,0,5,0,1,5,2,,,,,
1,1.1,2467,36,2,2,510,3,30,1,1,3,0,5,0,5,0,2,,,,,
1,1.1,2467,37,1,2,510,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,2473,33,1,2,7509,3,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,2473,34,2,2,7509,4,30,1,0,0,0,0,0,0,0,4,,,,,
1,1.1,2475,32,2,2,605,2,30,1,5,0,5,1,5,0,0,2,,,,,
1,1.1,2475,33,2,2,605,3,30,1,5,0,5,1,5,0,0,1,,,,,
1,1.1,2478,37,1,2,1729,3,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,2478,38,1,2,1729,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,2485,38,2,2,4535,3,30,1,5,0,0,1,1,5,0,1,1,998,5,6,3
1,1.2,2485,39,1,2,4535,4,30,1,5,0,5,5,0,0,0,8,1,0,0,6,6
1,1.1,2485,42,2,2,2857,3,35,1,1,4,0,1,1,0,5,0,,,,,
1,1.1,2485,43,1,2,7773,6,30,1,5,0,0,5,0,0,5,0,,,,,
1,1.2,2485,200,2,3,7773,3,30,1,5,0,0,1,1,0,5,2,1,0,0,0,0
1,1.2,2500,34,1,2,1227,4,30,1,5,0,5,5,0,0,0,1,1,2.8,4.3,3,3
1,1.2,2502,41,2,2,5359,3,30,1,1,3,0,5,0,0,5,1,1,3.87,98,5,7
1,1.2,2502,42,2,2,5359,4,30,1,5,0,0,5,0,0,5,1,1,0,0,6,6
1,1.2,2502,45,2,2,6097,3,30,1,1,3,0,1,1,5,5,0,1,0,0,7,6
1,1.1,2502,46,1,2,6097,4,30,1,1,3,0,1,1,5,5,0,,,,,
1,1.1,2502,48,1,2,5359,5,30,1,5,0,0,5,0,0,5,1,,,,,
1,1.1,2502,50,1,2,6097,5,30,1,1,4,0,5,0,5,5,2,,,,,
1,1.2,2503,33,1,2,2398,2,30,1,5,0,0,5,0,0,0,1,1,998,98,2,3
1,1.2,2506,183,1,3,5293,2,30,1,5,0,0,5,0,0,0,1,1,0,0,0,0
1,1.1,2506,186,1,3,5293,4,30,1,5,0,5,5,0,0,0,0,,,,,
1,1.1,2506,187,2,3,5293,5,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,2509,48,1,2,3669,3,30,1,5,0,0,5,0,0,0,1,1,4.4,5,6,6
1,1.2,2509,49,1,2,3669,4,30,1,5,0,0,5,0,0,0,4,1,0,0,0,0
1,1.1,2509,51,2,2,5056,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,2509,54,2,2,5056,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,2515,50,1,2,1311,3,30,1,1,1,5,5,0,5,5,2,1,0,0,6,5
1,1.1,2518,37,1,2,1584,4,60,1,5,0,0,5,0,0,0,3,,,,,
1,1.1,2521,32,2,2,43,2,60,1,1,2,0,1,1,0,0,1,,,,,
1,1.2,2524,39,1,2,4187,4,30,1,5,0,0,5,0,5,0,1,1,3.4,4,7,7
1,1.2,2530,45,2,2,3130,4,30,1,5,0,5,5,0,0,5,1,1,998,4,3,3
1,1.2,2532,33,2,2,2588,3,30,1,5,0,0,1,5,5,0,2,1,0,0,6,6
1,1.1,2532,35,2,2,2588,4,30,1,5,0,0,5,0,0,0,3,,,,,
1,1.1,2545,37,2,2,3228,2,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,2545,177,2,3,5136,3,30,1,5,0,5,1,5,0,0,1,,,,,
1,1.1,2557,34,1,2,8442,2,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2566,44,1,2,1968,3,30,1,5,0,0,5,0,5,0,1,,,,,
1,1.1,2566,47,2,2,6105,4,30,1,5,0,0,5,0,5,5,1,,,,,
1,1.1,2566,48,2,2,1968,4,30,1,5,0,0,5,0,5,0,1,,,,,
1,1.1,2566,50,1,2,1968,5,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,2569,45,2,2,6558,2,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,2569,47,1,2,6558,3,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,2569,49,2,2,6558,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2574,31,2,2,474,3,30,1,1,5,0,1,1,1,0,1,,,,,
1,1.1,2574,32,2,2,474,4,30,1,1,5,0,1,1,5,0,1,,,,,
1,1.1,2576,35,1,2,3898,4,60,1,1,2,0,5,0,0,5,3,,,,,
1,1.1,2576,36,1,2,3898,5,60,1,1,5,0,1,1,0,5,4,,,,,
1,1.1,2576,37,2,2,4871,3,30,1,5,0,0,5,0,5,0,1,,,,,
1,1.2,2578,31,2,2,3502,3,30,1,5,0,0,5,0,0,0,1,1,3.2,4,1,1
1,1.2,2581,34,2,2,8071,4,30,1,1,1,0,5,0,0,0,1,1,0,0,6,6
1,1.1,2581,35,1,2,8071,5,30,1,1,2,0,5,0,0,0,4,,,,,
1,1.1,2586,38,2,2,3786,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2586,39,2,2,4333,3,30,1,5,0,0,5,0,0,0,0,,,,,
1,1.1,2586,41,2,2,4333,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2586,42,1,2,3786,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2590,57,2,2,4186,3,30,1,1,2,0,5,0,0,0,1,,,,,
1,1.1,2590,60,2,2,5319,4,30,1,1,6,0,1,1,0,0,2,,,,,
1,1.1,2590,61,2,2,5992,4,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.1,2590,63,1,2,4186,4,30,1,1,2,0,5,0,0,0,1,,,,,
1,1.1,2590,65,1,2,5319,5,30,1,1,6,0,1,1,0,0,4,,,,,
1,1.1,2590,66,2,2,4186,5,30,1,1,2,0,5,0,0,0,1,,,,,
1,1.1,2590,68,1,2,5319,6,30,1,1,6,0,1,1,0,0,5,,,,,
1,1.1,2590,69,1,2,4540,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,2593,36,2,2,244,3,33,1,5,0,0,5,0,0,0,1,1,998,98,6,6
1,1.1,2599,32,1,2,4965,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2601,43,1,2,4193,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,2601,44,1,2,5069,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.2,2608,37,1,2,3617,3,30,1,1,1,5,5,0,0,0,2,1,0,0,6,6
1,1.1,2608,38,1,2,3617,4,30,1,1,1,0,5,0,0,0,5,,,,,
1,1.1,2608,39,2,2,3617,5,30,1,0,0,0,0,0,0,0,1,,,,,
1,1.1,2611,47,2,2,6692,3,30,1,5,0,0,1,5,0,0,0,,,,,
1,1.1,2611,49,1,2,3607,3,30,1,0,0,0,0,0,0,0,5,,,,,
1,1.1,2613,32,1,2,430,4,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,2613,33,1,2,722,2,30,1,5,0,5,5,0,0,0,0,,,,,
1,1.1,2613,34,1,2,722,3,30,1,5,0,5,5,0,0,0,2,,,,,
1,1.2,2613,183,1,3,430,3,30,1,5,0,0,5,0,0,0,2,1,998,98,4,2
1,1.1,2614,38,1,2,6368,4,30,1,1,2,0,5,0,0,0,3,,,,,
1,1.1,2614,39,2,2,4967,3,30,1,5,0,0,5,0,5,5,1,,,,,
1,1.1,2614,40,1,2,7556,2,30,1,1,3,0,5,0,5,0,1,,,,,
1,1.2,2614,41,1,2,6368,5,30,1,1,3,5,5,0,0,0,3,1,997,98,2,2
1,1.1,2614,42,2,2,4967,4,30,1,5,0,0,5,0,5,0,2,,,,,
1,1.1,2614,44,2,2,4967,5,30,1,1,3,0,5,0,0,0,1,,,,,
1,1.1,2615,58,2,2,3697,3,30,1,1,1,0,5,0,5,5,1,,,,,
1,1.2,2615,59,2,2,6115,4,30,1,1,1,0,5,0,0,0,1,1,3.6,98,4,4
1,1.1,2615,62,2,2,3697,4,30,1,1,5,0,5,0,5,5,1,,,,,
1,1.2,2615,63,2,2,6115,5,30,1,1,1,0,5,0,0,0,1,1,998,4,2,2
1,1.2,2615,65,1,2,5010,3,30,1,5,0,0,5,0,0,5,4,1,3.6,4,6,6
1,1.2,2615,66,1,2,4074,2,30,1,5,0,0,5,0,5,0,3,1,3.2,4,2,2
1,1.1,2615,67,2,2,3376,3,30,1,5,0,0,5,0,5,5,2,,,,,
1,1.2,2615,68,2,2,6115,6,30,1,1,1,0,5,0,0,0,2,1,0,0,2,3
1,1.1,2615,71,2,2,5010,5,30,1,5,0,5,5,0,0,0,3,,,,,
1,1.2,2615,72,2,2,4074,3,30,1,5,0,0,5,0,5,0,2,1,0,0,6,6
1,1.2,2615,73,2,2,3409,3,30,1,1,1,0,1,5,5,5,2,1,0,0,6,6
1,1.1,2615,74,2,2,3376,4,30,1,5,0,0,5,0,5,0,4,,,,,
1,1.1,2615,77,1,2,5010,6,30,1,1,1,0,5,0,0,0,5,,,,,
1,1.1,2615,78,2,2,6647,3,30,1,5,0,0,5,0,0,5,5,,,,,
1,1.1,2615,79,2,2,3409,4,30,1,1,1,0,1,5,5,5,3,,,,,
1,1.1,2615,80,2,2,3376,5,30,1,5,0,0,5,0,5,0,4,,,,,
1,1.1,2615,81,2,2,3700,3,30,1,1,6,0,1,1,0,5,5,,,,,
1,1.1,2615,83,1,2,6647,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2618,48,2,2,5446,3,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,2625,32,2,2,1710,3,30,1,1,5,0,5,0,0,5,1,1,0,0,6,6
1,1.1,2625,33,1,2,1710,4,30,1,1,1,0,1,5,5,0,4,,,,,
1,1.1,2625,34,1,2,1710,5,30,1,1,2,0,5,0,5,0,2,,,,,
1,1.1,2628,41,1,2,6842,3,30,1,5,0,5,5,0,5,0,1,,,,,
1,1.1,2628,42,1,2,4283,3,30,1,5,0,0,5,0,0,0,5,,,,,
1,1.1,2628,44,2,2,4283,4,30,1,5,0,0,5,0,0,0,3,,,,,
1,1.1,2628,46,1,2,4283,5,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2632,34,2,2,3251,3,60,1,1,2,0,5,0,0,0,1,,,,,
1,1.1,2632,40,1,2,3251,4,60,1,5,0,0,5,0,0,0,2,,,,,
1,1.2,2646,38,1,2,6126,3,30,1,1,6,5,1,1,0,5,4,1,3.9,4,6,6
1,1.1,2661,52,1,2,4278,3,33,1,1,1,0,5,0,0,5,2,,,,,
1,1.2,2661,55,1,2,7119,4,30,1,5,0,5,5,0,0,0,1,1,3.5,4,6,6
1,1.2,2661,57,2,2,4278,4,33,1,1,5,0,5,0,0,5,1,1,0,0,6,6
1,1.2,2664,33,1,2,1746,2,30,1,5,0,0,5,0,0,5,1,1,3.4,4.1,6,3
1,1.2,2674,33,2,2,5512,3,30,1,5,0,0,5,0,0,0,2,1,0,0,7,6
1,1.1,2674,34,2,2,5512,4,30,1,1,4,0,1,1,0,0,3,,,,,
1,1.1,2674,36,1,2,5291,3,30,1,0,0,0,0,0,0,0,3,,,,,
1,1.1,2674,37,2,2,5512,5,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2680,35,2,2,5556,3,30,1,1,2,0,5,0,0,0,0,,,,,
1,1.1,2680,36,2,2,4460,3,30,1,1,5,0,5,0,5,0,0,,,,,
1,1.1,2680,37,1,2,4460,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2680,38,2,2,5556,4,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2680,39,1,2,5556,5,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2680,40,1,2,4460,5,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.2,2688,40,2,2,4704,3,30,1,5,0,0,5,0,0,0,1,1,2.2,4,7,6
1,1.2,2688,41,2,2,4704,4,30,1,1,4,0,5,0,0,0,3,1,0,0,6,6
1,1.1,2688,44,1,2,5618,2,30,1,5,0,0,5,0,0,0,1,,,,,
1,1.1,2688,45,2,2,4704,5,30,1,5,0,0,5,0,0,0,4,,,,,
1,1.2,2690,33,2,2,371,3,30,1,5,0,0,5,0,5,5,2,1,0,0,7,7
1,1.1,2690,34,1,2,371,4,30,1,5,0,0,5,0,0,0,2,,,,,
1,1.2,2697,32,2,2,1756,3,30,1,1,5,0,1,1,0,0,2,1,4.1,4.5,7,6
1,1.2,2699,33,2,2,1918,3,30,1,1,3,5,5,0,5,0,1,1,3.9,4,6,6
1,1.1,2701,60,2,2,7265,2,30,1,5,0,0,5,0,0,0,3,,,,,
1,1.2,2701,62,2,2,5829,4,30,1,5,0,0,5,0,0,0,5,1,3.4,4,2,6
1,1.2,2701,64,1,2,7265,4,30,1,1,5,0,5,0,0,0,1,1,998,98,8,2
1,1.2,2701,69,1,2,3835,2,30,1,5,0,0,5,0,0,0,1,1,0,0,7,7
1,1.1,2701,77,2,2,4516,2,30,1,5,0,5,1,5,5,0,2,,,,,
1,1.1,2701,88,2,2,5339,3,30,1,0,0,0,0,0,0,0,2,,,,,
1,1.1,2701,91,1,2,5798,2,30,1,0,0,0,0,0,0,0,0,,,,,
1,1.1,2701,92,1,2,5798,3,30,1,0,0,0,0,0,0,0,0,,,,,
