KIDS,KID19,ER30001,ER30002,ER32000,ER32006,ER34701,ER34702,ER34703,P19REL,P19E5,P19E6,P19E10_09,P19E15,P19E16_3,P19E26_5,P19E33_6,P19E53A,C19REL,C19B12,C19B13
1,1.1,436,49,1,2,1175,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,436,51,2,2,182,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,440,34,2,2,9302,3,30,1,1,3,0,1,1,0,0,1,,,
1,1.1,441,32,2,2,218,3,30,1,0,0,0,0,0,0,0,1,,,
1,1.2,445,33,2,2,1524,3,30,1,5,0,5,5,0,0,5,1,2,998,98
1,1.2,445,35,1,2,2343,3,30,1,1,4,5,5,0,0,0,1,2,0,0
1,1.2,445,36,2,2,2343,4,30,1,1,1,5,5,0,0,0,1,2,0,0
1,1.1,450,34,2,2,680,3,35,1,1,1,0,5,0,0,0,1,,,
1,1.1,450,35,2,2,680,4,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,450,36,1,2,989,3,30,1,1,3,0,5,0,0,0,2,,,
1,1.1,450,37,1,2,680,5,30,1,0,0,0,0,0,0,0,1,,,
1,1.2,452,42,2,2,3579,3,30,1,1,6,0,1,1,0,5,2,2,3.9,4
1,1.2,452,43,1,2,3579,4,30,1,1,5,0,1,1,0,0,2,2,0,0
1,1.1,452,44,2,2,3579,5,30,1,1,5,0,1,1,0,0,1,,,
1,1.2,452,193,2,3,3568,2,30,1,1,4,5,1,1,0,0,1,2,0,0
1,1.1,455,41,1,2,8273,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,455,42,1,2,8273,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,461,32,2,2,6600,3,30,1,5,0,0,5,0,5,5,1,2,3.75,4
1,1.1,465,35,1,2,3176,3,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,465,36,2,2,3176,4,30,1,5,0,0,5,0,0,0,2,,,
1,1.2,473,42,2,2,6697,3,30,1,1,5,5,5,0,5,0,1,2,1.5,4
1,1.1,473,47,1,2,6661,3,30,1,1,1,0,5,0,1,5,3,,,
1,1.1,473,48,2,2,6697,4,30,1,1,6,0,1,1,5,5,0,,,
1,1.1,473,49,2,2,6661,4,30,1,1,1,0,5,0,1,5,4,,,
1,1.1,473,50,2,2,6697,5,30,1,1,5,0,5,0,5,5,0,,,
1,1.1,473,51,1,2,6661,5,30,1,1,1,0,5,0,0,0,0,,,
1,1.1,473,52,2,2,6697,6,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,478,43,1,2,8820,4,30,1,1,4,0,5,0,5,0,2,2,998,4
1,1.2,478,45,1,2,7533,3,30,1,1,3,0,5,0,5,0,2,2,3.96,4
1,1.2,478,47,2,2,7533,4,30,1,1,4,0,5,0,5,0,2,2,0,0
1,1.2,478,48,1,2,7533,5,30,1,1,1,0,5,0,5,0,2,2,0,0
1,1.1,478,49,2,2,4914,3,30,1,1,5,0,5,0,0,0,1,,,
1,1.1,478,50,2,2,8806,4,30,1,5,0,5,5,0,0,0,2,,,
1,1.1,478,51,2,2,4914,4,30,1,1,5,0,5,0,0,0,1,,,
1,1.1,478,52,1,2,8806,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,478,53,2,2,8364,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,487,37,2,2,8401,3,30,1,5,0,0,5,0,0,0,2,2,0,0
1,1.1,487,38,2,2,8401,4,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,490,34,1,2,5089,4,30,1,1,6,0,5,0,1,0,1,,,
1,1.2,490,35,2,2,5089,5,30,1,1,1,0,5,0,0,0,1,2,3.9,4.5
1,1.1,495,38,1,2,4563,2,30,1,5,0,0,5,0,0,0,1,,,
1,1.2,514,34,1,2,9082,3,30,1,5,0,0,5,0,0,0,2,2,2.4,4
1,1.2,534,34,1,2,2884,5,30,1,5,0,0,5,0,5,0,1,2,3.8,4.3
1,1.2,541,33,2,2,1223,2,30,1,1,1,0,5,0,0,0,1,2,3.85,4.75
1,1.2,541,35,2,2,334,4,30,1,1,5,0,1,5,5,0,2,2,998,4
1,1.2,541,36,2,2,1223,3,30,1,1,6,0,1,1,5,0,1,2,0,0
1,1.2,541,37,1,2,334,5,30,1,1,1,0,5,0,5,0,2,2,0,0
1,1.1,544,33,1,2,636,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,548,44,1,2,5806,3,30,1,1,5,5,5,0,0,0,0,,,
1,1.1,548,45,2,2,5806,4,30,1,1,3,0,5,0,5,0,3,,,
1,1.1,556,48,1,2,4261,5,60,1,1,4,0,1,1,0,0,1,,,
1,1.1,556,49,1,2,4439,3,35,1,1,4,0,5,0,0,0,5,,,
1,1.1,556,184,2,3,4261,6,60,1,5,0,0,5,0,0,0,1,,,
1,1.2,557,35,2,2,485,3,30,1,1,5,5,5,0,0,0,1,2,3.4,98
1,1.2,557,36,2,2,665,2,30,1,5,0,5,5,0,0,0,2,2,0,0
1,1.1,557,37,1,2,443,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,563,51,1,2,3167,2,30,1,5,0,0,5,0,0,0,1,,,
1,1.2,563,52,2,2,3255,3,33,1,5,0,5,5,0,0,0,1,2,2.8,4
1,1.1,563,53,2,2,2930,4,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,563,57,1,2,3289,3,30,1,1,3,0,5,0,0,0,4,,,
1,1.1,563,58,2,2,3289,4,30,1,0,0,0,0,0,0,0,4,,,
1,1.1,564,37,1,2,3444,3,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,564,38,1,2,3444,4,30,1,5,0,0,5,0,0,0,5,,,
1,1.1,564,39,2,2,3444,5,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,564,40,1,2,3063,3,65,1,0,0,0,0,0,0,0,0,,,
1,1.1,564,174,1,3,3063,4,65,1,0,0,0,0,0,0,0,0,,,
1,1.2,565,35,2,2,3971,3,30,1,5,0,0,5,0,0,0,1,2,3.6,4
1,1.1,565,36,2,2,3971,4,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,565,37,1,2,3917,3,30,1,0,0,0,0,0,0,0,3,,,
1,1.2,569,34,1,2,1378,2,30,1,5,0,0,1,1,0,0,5,2,0,0
1,1.1,569,35,2,2,1384,3,30,1,1,6,0,5,0,0,0,2,,,
1,1.1,569,36,1,2,1384,4,30,1,1,5,0,5,0,0,0,2,,,
1,1.1,569,37,2,2,1378,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,569,38,2,2,1378,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,570,38,1,2,3972,3,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,570,39,1,2,3972,4,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,570,40,1,2,3972,5,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,570,41,2,2,3972,6,30,1,0,0,0,0,0,0,0,3,,,
1,1.1,570,42,2,2,3942,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,573,38,1,2,2947,2,30,1,0,0,0,0,0,0,0,4,,,
1,1.2,577,33,2,2,14,3,30,1,5,0,0,5,0,0,0,1,2,998,4
1,1.1,577,34,2,2,14,4,30,1,5,0,0,5,0,0,0,0,,,
1,1.1,577,35,1,2,14,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,581,30,1,2,128,3,30,1,5,0,0,5,0,0,0,3,,,
1,1.2,582,35,1,2,6111,2,30,1,1,3,0,5,0,0,0,1,2,998,98
1,1.2,582,36,1,2,6111,3,30,1,1,5,0,5,0,0,0,1,2,0,0
1,1.2,582,37,2,2,7648,2,30,1,5,0,0,1,1,0,0,1,2,0,0
1,1.2,582,38,1,2,7648,3,30,1,5,0,0,5,0,0,0,1,2,0,0
1,1.2,595,32,1,2,217,2,30,1,5,0,0,5,0,0,0,5,2,3.8,5
1,1.2,596,41,1,2,4812,3,30,1,5,0,0,5,0,0,0,5,2,0,0
1,1.1,596,42,1,2,8626,3,30,1,1,1,0,5,0,0,0,1,,,
1,1.1,596,43,1,2,8626,4,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,596,45,2,2,8626,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,597,39,2,2,5963,2,30,1,5,0,0,5,0,0,0,1,2,998,4
1,1.2,602,36,2,2,2458,2,30,1,1,5,0,5,0,5,5,1,2,998,4
1,1.2,602,38,1,2,1531,3,30,1,1,1,5,5,0,5,0,4,2,0,0
1,1.1,602,40,2,2,2004,3,30,1,1,3,0,1,5,0,0,3,,,
1,1.1,602,41,1,2,2004,4,30,1,0,0,0,0,0,0,0,4,,,
1,1.2,605,33,2,2,1606,3,30,1,5,0,0,5,0,5,5,1,2,998,98
1,1.1,607,45,1,2,8365,2,30,1,1,1,0,5,0,0,0,1,,,
1,1.2,607,47,1,2,6538,3,30,1,5,0,5,5,0,0,0,5,2,0,0
1,1.1,607,48,1,2,8365,3,30,1,5,0,0,5,0,0,0,1,,,
1,1.2,607,49,1,2,6538,4,30,1,1,2,5,5,0,0,0,4,2,0,0
1,1.2,607,50,2,2,6538,5,30,1,1,2,5,5,0,0,0,3,2,0,0
1,1.1,607,52,1,2,6538,6,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,607,53,2,2,7398,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.2,608,40,2,2,5273,2,30,1,5,0,0,1,1,5,0,2,2,0,0
1,1.2,608,41,2,2,6268,3,30,1,1,6,0,5,0,0,0,2,2,0,0
1,1.2,608,42,1,2,6268,4,30,1,1,2,0,5,0,0,0,4,2,0,0
1,1.2,608,43,2,2,6268,5,30,1,1,2,0,5,0,0,0,2,2,0,0
1,1.1,608,44,1,2,6268,6,30,1,1,2,0,5,0,0,0,0,,,
1,1.1,608,45,1,2,5321,3,33,1,1,4,0,5,0,0,0,3,,,
1,1.1,608,46,2,2,6268,7,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,616,32,1,2,3979,3,30,1,5,0,0,5,0,0,0,0,,,
1,1.1,616,33,1,2,3979,4,30,1,5,0,0,5,0,0,0,0,,,
1,1.2,620,44,2,2,7082,3,30,1,1,2,0,1,5,0,0,5,2,0,0
1,1.1,620,46,2,2,7082,4,30,1,1,2,0,1,5,0,0,5,,,
1,1.1,620,48,2,2,8653,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,624,31,1,2,1961,3,30,1,5,0,0,5,0,0,0,0,2,0,0
1,1.1,624,32,2,2,1961,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,624,33,2,2,1500,7,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,624,180,1,3,1500,3,30,1,5,0,5,1,1,0,0,2,2,0,0
1,1.1,626,55,2,2,5117,2,30,1,1,3,0,5,0,0,5,1,,,
1,1.1,628,187,1,3,7277,3,30,1,1,4,0,5,0,0,5,5,,,
1,1.1,630,34,1,2,9328,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,632,32,2,2,3021,4,35,1,5,0,0,5,0,0,0,1,2,998,4
1,1.1,633,44,2,2,5426,3,30,1,1,3,0,1,1,0,0,1,,,
1,1.2,634,38,1,2,7486,4,30,1,1,2,0,5,0,0,0,1,2,7.5,98
1,1.2,634,39,1,2,6107,2,30,1,5,0,0,5,0,0,0,0,2,0,0
1,1.1,634,40,1,2,7486,5,60,1,1,2,0,5,0,0,0,5,,,
1,1.1,634,41,2,2,6787,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,634,42,2,2,6107,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,636,34,2,2,1269,2,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,639,33,1,2,5444,3,30,1,5,0,0,5,0,0,0,0,,,
1,1.1,639,34,1,2,5444,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,641,33,1,2,437,3,30,1,5,0,0,5,0,5,5,1,2,4,4
1,1.2,641,34,2,2,437,4,30,1,5,0,5,5,0,5,5,1,2,4,4
1,1.1,644,32,2,2,292,3,30,1,1,3,0,1,5,0,0,0,,,
1,1.1,644,33,1,2,292,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,647,36,1,2,9517,3,30,1,5,0,5,5,0,0,0,1,,,
1,1.2,647,37,1,2,6409,2,30,1,1,2,0,5,0,0,0,1,2,0,0
1,1.2,647,38,2,2,4945,2,30,1,1,2,0,1,1,0,5,2,2,998,98
1,1.1,647,39,1,2,6409,3,30,1,1,2,0,5,0,0,0,1,,,
1,1.1,647,42,2,2,4945,3,30,1,5,0,0,5,0,0,5,5,,,
1,1.1,652,41,1,2,4374,3,30,1,5,0,5,5,0,0,0,5,,,
1,1.1,652,42,1,2,4105,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,652,43,1,2,4374,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,652,44,1,2,4105,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,652,45,1,2,4374,5,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,654,35,1,2,962,6,30,1,5,0,0,5,0,5,0,1,,,
1,1.2,654,37,2,2,962,5,30,1,5,0,0,5,0,0,0,5,2,0,0
1,1.2,656,39,1,2,2066,3,30,1,1,4,5,5,0,0,5,2,2,0,0
1,1.1,656,40,2,2,2066,4,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,664,38,2,2,7625,3,30,1,1,2,0,1,5,5,0,1,,,
1,1.1,664,39,1,2,9107,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,664,40,1,2,9107,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,671,31,2,2,269,3,30,1,1,1,0,5,0,0,0,2,,,
1,1.1,671,32,2,2,269,4,30,1,0,0,0,0,0,0,0,4,,,
1,1.2,672,31,2,2,3314,3,35,1,1,5,5,5,0,1,0,1,2,998,98
1,1.1,672,32,1,2,3161,2,30,1,5,0,0,5,0,0,0,1,,,
1,1.2,672,33,1,2,3001,2,30,1,1,3,0,5,0,5,0,2,2,0,0
1,1.1,672,34,2,2,3314,4,35,1,1,6,5,5,0,0,5,2,,,
1,1.1,672,35,2,2,3161,3,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,672,36,1,2,3097,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,672,37,2,2,3314,5,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,672,38,2,2,3097,6,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,672,39,2,2,3161,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,672,186,1,3,3161,4,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,677,38,1,2,1718,3,30,,,,,,,,,,2,3.34,4
1,1.2,677,39,2,2,1424,3,95,1,5,0,0,1,1,0,0,1,2,998,4
1,1.1,677,40,2,2,1718,4,30,,,,,,,,,,2,3.8,4
1,1.1,677,41,2,2,1718,5,30,,,,,,,,,,2,0,0
1,1.2,677,43,2,2,1927,2,30,1,1,5,0,1,1,0,0,1,2,0,0
1,1.2,677,45,2,2,1927,3,30,1,1,2,5,1,5,5,0,0,2,0,0
1,1.1,677,47,2,2,1718,9,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,686,38,1,2,3765,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,687,36,2,2,9204,4,60,1,0,0,0,0,0,0,0,3,,,
1,1.1,687,37,1,2,9204,5,60,1,0,0,0,0,0,0,0,3,,,
1,1.1,687,38,2,2,9204,6,60,1,0,0,0,0,0,0,0,3,,,
1,1.1,691,38,1,2,9164,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,698,40,2,2,6176,3,30,1,1,6,0,1,1,0,0,2,,,
1,1.1,698,41,2,2,6617,3,30,1,5,0,0,5,0,0,1,5,,,
1,1.1,698,42,1,2,6617,4,30,1,5,0,0,5,0,0,1,5,,,
1,1.1,698,43,2,2,6617,5,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,698,44,1,2,6176,4,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,699,46,2,2,3593,4,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,702,33,1,2,3505,3,30,1,5,0,0,5,0,0,0,3,,,
1,1.1,706,33,1,2,7849,3,30,1,5,0,0,5,0,5,0,1,,,
1,1.1,706,35,1,2,8649,3,30,1,5,0,0,5,0,0,0,5,,,
1,1.1,706,37,2,2,8649,4,30,1,0,0,0,0,0,0,0,4,,,
1,1.1,707,34,1,2,5557,3,30,1,5,0,0,5,0,0,0,1,,,
1,1.1,707,35,2,2,5557,4,30,1,0,0,0,0,0,0,0,1,,,
1,1.2,709,46,2,2,8356,3,30,1,1,5,0,1,1,0,0,1,2,998,98
1,1.2,709,51,1,2,4905,3,30,1,5,0,0,5,0,0,0,5,2,0,0
1,1.2,709,53,1,2,4905,4,30,1,5,0,0,5,0,0,0,1,2,0,0
1,1.1,709,54,1,2,4905,5,30,1,0,0,0,0,0,0,0,3,,,
1,1.1,711,32,2,2,4110,3,30,1,5,0,0,5,0,5,0,0,,,
1,1.1,711,33,2,2,4110,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.2,712,35,2,2,996,3,30,1,1,6,0,1,1,0,0,1,2,998,98
1,1.2,712,36,1,2,996,4,30,1,1,2,0,1,5,1,0,1,2,0,0
1,1.2,712,37,1,2,996,5,30,1,1,1,0,5,0,1,0,2,2,0,0
1,1.2,712,38,2,2,203,3,30,1,1,5,5,1,1,0,0,1,2,0,0
1,1.1,712,39,1,2,996,6,30,1,1,2,0,5,0,5,0,1,,,
1,1.2,712,40,1,2,203,4,30,1,1,2,5,5,0,0,0,2,2,0,0
1,1.1,712,176,1,3,996,7,30,1,1,3,0,5,0,1,0,1,,,
1,1.1,712,177,2,3,996,8,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,725,32,2,2,1373,3,30,1,0,0,0,0,0,0,0,3,,,
1,1.2,727,32,1,2,2418,4,60,1,5,0,0,5,0,5,0,5,2,0,0
1,1.1,728,35,2,2,2555,3,30,1,1,1,0,1,1,0,0,1,,,
1,1.1,728,36,1,2,2555,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,729,47,2,2,5716,3,30,1,1,1,0,5,0,0,0,3,,,
1,1.1,729,48,1,2,5288,3,30,1,1,1,0,5,0,0,0,2,,,
1,1.1,729,49,1,2,5716,4,30,1,1,6,5,5,0,0,0,0,,,
1,1.1,729,52,2,2,4567,3,33,1,5,0,0,5,0,0,0,5,,,
1,1.1,729,54,1,2,5625,2,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,729,55,2,2,4567,4,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,729,56,2,2,5716,5,30,1,0,0,0,0,0,0,0,4,,,
1,1.1,729,57,2,2,5625,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,729,58,1,2,4567,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,729,59,1,2,5716,6,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,729,60,1,2,5716,7,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,734,39,2,2,529,3,30,1,1,5,5,1,1,0,5,1,2,998,98
1,1.2,749,38,2,2,483,4,30,1,1,4,0,5,0,0,0,1,2,998,98
1,1.2,749,39,2,2,483,5,30,1,1,2,0,5,0,0,0,1,2,4.1,4.5
1,1.1,749,46,1,2,1149,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,751,42,2,2,4033,2,30,1,5,0,0,5,0,0,0,2,2,2,4
1,1.2,751,43,1,2,3983,5,30,1,1,5,0,1,1,0,0,2,2,4,4
1,1.2,751,44,1,2,4222,2,30,1,5,0,0,5,0,5,0,1,2,2.67,5
1,1.2,751,45,2,2,3988,2,30,1,5,0,0,5,0,0,5,1,2,0,0
1,1.2,751,46,1,2,3983,6,30,1,1,5,0,1,1,0,0,1,2,0,0
1,1.2,751,47,2,2,4222,3,30,1,1,5,0,5,0,0,0,1,2,998,4
1,1.2,751,49,2,2,4222,4,30,1,1,3,0,5,0,0,0,1,2,0,0
1,1.1,762,34,1,2,5105,3,30,1,5,0,0,5,0,0,0,4,,,
1,1.1,762,35,1,2,5105,4,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,762,36,1,2,5105,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,769,49,2,2,5369,3,30,1,0,0,0,0,0,0,0,4,,,
1,1.1,769,51,1,2,5369,4,30,1,0,0,0,0,0,0,0,4,,,
1,1.1,769,52,1,2,9508,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,771,33,1,2,310,3,30,1,1,5,0,5,0,0,0,3,,,
1,1.1,774,33,2,2,6025,3,30,1,5,0,0,5,0,0,0,3,,,
1,1.1,774,34,2,2,6025,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.2,775,32,2,2,8466,3,30,1,1,1,0,5,0,0,0,1,2,3.1,4
1,1.1,777,35,2,2,1476,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,779,39,2,2,2472,3,30,1,5,0,0,5,0,5,0,4,,,
1,1.1,779,43,2,2,1714,3,30,1,0,0,0,0,0,0,0,2,,,
1,1.2,780,34,2,2,1798,4,30,1,1,2,0,5,0,0,0,1,2,998,5
1,1.2,780,35,2,2,2605,3,30,1,1,1,0,1,5,5,0,2,2,0,0
1,1.1,780,36,1,2,2605,4,30,1,1,1,0,5,0,5,0,5,,,
1,1.2,783,35,2,2,1473,3,30,1,1,2,5,5,0,5,0,1,2,3.5,4
1,1.2,783,36,2,2,1399,3,30,1,5,0,5,5,0,5,5,1,2,3.3,4
1,1.2,783,173,1,3,2763,3,30,1,5,0,0,5,0,0,0,1,2,998,98
1,1.1,796,37,1,2,3481,3,30,1,1,4,0,5,0,0,0,2,,,
1,1.1,796,38,2,2,3540,3,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,796,39,2,2,3481,4,30,1,5,0,0,1,5,0,0,2,,,
1,1.2,798,30,1,2,343,3,30,1,5,0,0,5,0,0,0,5,2,0,0
1,1.1,798,32,1,2,343,4,30,1,5,0,0,5,0,0,0,5,,,
1,1.1,821,174,2,3,2939,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,823,36,1,2,3233,3,30,1,1,2,0,5,0,5,0,5,2,0,0
1,1.1,823,38,1,2,3233,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,823,39,1,2,3233,5,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,826,36,2,2,6357,4,30,1,5,0,0,5,0,0,0,3,2,998,98
1,1.2,826,37,2,2,6357,5,30,1,5,0,0,5,0,5,0,2,2,0,0
1,1.2,828,31,2,2,4023,2,30,1,5,0,0,5,0,0,0,1,2,0,0
1,1.1,833,39,2,2,5219,3,30,1,1,5,0,1,1,5,0,1,,,
1,1.1,833,40,2,2,8767,4,30,1,5,0,0,5,0,0,5,1,,,
1,1.2,833,41,2,2,8766,4,30,1,5,0,0,5,0,0,0,2,2,0,0
1,1.1,833,43,2,2,5219,4,30,1,1,5,0,1,1,5,0,1,,,
1,1.1,833,44,1,2,8766,5,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,833,45,1,2,7821,3,96,1,0,0,0,0,0,0,0,3,,,
1,1.2,838,32,2,2,1052,3,30,1,1,1,5,5,0,5,5,1,2,3.8,4
1,1.2,840,50,1,2,8258,3,30,1,5,0,5,5,0,0,0,2,2,2,2
1,1.2,840,51,1,2,6089,5,30,1,1,4,0,5,0,0,5,1,2,0,0
1,1.1,840,58,2,2,7094,2,30,1,0,0,0,0,0,0,0,0,,,
1,1.2,845,32,1,2,1637,3,60,1,1,3,0,5,0,0,0,2,2,3.1,4
1,1.2,846,49,1,2,7289,2,30,1,5,0,5,5,0,0,0,4,2,0,0
1,1.1,846,50,2,2,6613,4,60,1,1,3,0,1,1,0,0,0,,,
1,1.2,846,193,1,3,6947,3,30,1,1,1,5,5,0,0,0,1,2,3.2,4
1,1.1,846,194,1,3,6613,3,60,1,5,0,0,5,0,0,0,1,,,
1,1.1,848,32,1,2,4161,3,30,1,5,0,0,5,0,0,0,2,,,
1,1.2,855,34,2,2,745,3,30,1,1,5,0,5,0,0,5,5,2,0,0
1,1.1,855,35,1,2,745,4,30,1,5,0,0,5,0,0,5,5,,,
1,1.1,855,36,2,2,745,5,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,856,39,2,2,5149,3,33,1,1,1,0,5,0,0,0,1,,,
1,1.1,856,40,2,2,5149,4,33,1,5,0,0,5,0,0,0,1,,,
1,1.1,856,41,1,2,5149,5,30,1,1,4,5,1,1,5,0,4,,,
1,1.1,856,43,2,2,6304,3,30,1,1,3,0,5,0,0,0,5,,,
1,1.1,856,44,2,2,5821,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.2,860,30,1,2,2553,3,30,1,1,6,0,5,0,0,5,1,2,4,4.1
1,1.2,863,38,2,2,4979,3,30,1,5,0,5,5,0,0,5,1,2,998,4
1,1.1,863,43,2,2,8143,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,866,35,2,2,2919,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,866,36,2,2,3407,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,868,39,2,2,8080,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,875,42,1,2,8333,4,30,1,0,0,0,0,0,0,0,1,,,
1,1.1,875,43,2,2,8333,5,30,1,0,0,0,0,0,0,0,4,,,
1,1.2,878,32,1,2,2495,3,30,1,1,1,0,5,0,5,0,1,2,3.5,4.2
1,1.1,878,33,2,2,2495,4,30,1,1,6,0,1,1,5,0,1,,,
1,1.1,878,34,2,2,2172,3,30,1,5,0,0,1,5,0,0,1,,,
1,1.2,894,35,1,2,1744,4,30,1,5,0,0,5,0,0,0,1,2,3.2,4
1,1.2,894,36,1,2,2241,3,30,1,5,0,0,5,0,5,5,2,2,4,5
1,1.2,894,38,2,2,2241,4,30,1,5,0,5,5,0,5,0,4,2,0,0
1,1.2,897,36,1,2,56,3,30,1,5,0,0,5,0,0,0,2,2,2.5,4
1,1.2,897,37,2,2,104,2,30,1,1,1,5,5,0,0,0,0,2,3.5,98
1,1.2,897,38,1,2,50,2,30,1,1,1,5,5,0,5,5,2,2,0,0
1,1.2,897,39,2,2,13,3,30,1,5,0,0,5,0,5,0,1,2,0,0
1,1.1,897,40,2,2,13,4,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,897,41,2,2,13,5,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,899,36,2,2,2264,3,30,1,1,3,0,1,5,0,0,2,,,
1,1.2,906,33,2,2,8054,3,30,1,1,5,0,1,1,0,0,5,2,0,0
1,1.1,906,34,1,2,8054,4,30,1,5,0,0,5,0,0,0,3,,,
1,1.1,908,38,1,2,6811,3,30,1,5,0,0,5,0,0,0,2,,,
1,1.1,908,39,1,2,6811,4,30,1,0,0,0,0,0,0,0,3,,,
1,1.1,908,40,2,2,6523,4,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,908,41,2,2,6523,5,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,910,39,2,2,1660,4,30,1,1,2,0,1,5,5,0,2,,,
1,1.1,910,43,1,2,1654,5,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,915,37,2,2,39,2,30,1,0,0,0,0,0,0,0,2,,,
1,1.1,916,38,1,2,8489,2,30,1,5,0,0,5,0,0,0,0,,,
1,1.1,916,39,1,2,8190,3,30,1,1,4,0,5,0,0,0,2,,,
1,1.1,916,40,1,2,8489,3,30,1,0,0,0,0,0,0,0,0,,,
1,1.1,916,41,2,2,5083,3,30,1,0,0,0,0,0,0,0,5,,,
1,1.1,916,42,2,2,8190,4,30,1,0,0,0,0,0,0,0,3,,,
